"ch_version","name","is_aggregate","case_insensitive","alias_to","create_query","origin","description","syntax","arguments","parameters","returned_value","examples","introduced_in","categories"
"25.9.2.1","IPv4StringToNumOrNull",0,0,"","","System","
Converts a 32-bit integer to its IPv4 address string representation in dotted decimal notation (A.B.C.D format) but if the IPv4 address has an invalid format, it returns `NULL`.
    ","IPv4StringToNumOrNull(string)","- `string` — IPv4 address string. [`String`](/sql-reference/data-types/string)
","","Returns the IPv4 address, or `NULL` if invalid. [`Nullable(UInt32)`](/sql-reference/data-types/nullable)","**Example with an invalid address**

```sql title=Query
SELECT
IPv4StringToNumOrNull('127.0.0.1') AS valid,
IPv4StringToNumOrNull('invalid') AS invalid;
```

```response title=Response
┌──────valid─┬─invalid─┐
│ 2130706433 │    ᴺᵁᴸᴸ │
└────────────┴─────────┘
```

","22.3","IP Address"
"25.9.2.1","trimLeft",0,0,"","","System","
Removes the specified characters from the start of a string.
By default, removes common whitespace (ASCII) characters.
","trimLeft(input[, trim_characters])","- `input` — String to trim. [`String`](/sql-reference/data-types/string)
- `trim_characters` — Optional. Characters to trim. If not specified, common whitespace characters are removed. [`String`](/sql-reference/data-types/string)
","","Returns the string with specified characters trimmed from the left. [`String`](/sql-reference/data-types/string)","**Usage example**

```sql title=Query
SELECT trimLeft('ClickHouse', 'Click');
```

```response title=Response
┌─trimLeft('Cl⋯', 'Click')─┐
│ House                    │
└──────────────────────────┘
```

","20.1","String"
"25.9.2.1","formatReadableQuantity",0,0,"","","System","
Given a number, this function returns a rounded number with suffix (thousand, million, billion, etc.) as a string.

This function accepts any numeric type as input, but internally it casts them to `Float64`.
Results might be suboptimal with large values.
    ","formatReadableQuantity(x)","- `x` — A number to format. [`UInt64`](/sql-reference/data-types/int-uint)
","","Returns a rounded number with suffix as a string. [`String`](/sql-reference/data-types/string)","**Format numbers with suffixes**

```sql title=Query
SELECT
    arrayJoin([1024, 1234 * 1000, (4567 * 1000) * 1000, 98765432101234]) AS number,
    formatReadableQuantity(number) AS number_for_humans
```

```response title=Response
┌─────────number─┬─number_for_humans─┐
│           1024 │ 1.02 thousand     │
│        1234000 │ 1.23 million      │
│     4567000000 │ 4.57 billion      │
│ 98765432101234 │ 98.77 trillion    │
└────────────────┴───────────────────┘
```

","20.10","Other"
"25.9.2.1","countMatchesCaseInsensitive",0,0,"","","System","
Like [`countMatches`](#countMatches) but performs case-insensitive matching.
    ","countMatchesCaseInsensitive(haystack, pattern)","- `haystack` — The string to search in. [`String`](/sql-reference/data-types/string)
- `pattern` — Regular expression pattern. [`const String`](/sql-reference/data-types/string)
","","Returns the number of matches found. [`UInt64`](/sql-reference/data-types/int-uint)","**Case insensitive count**

```sql title=Query
SELECT countMatchesCaseInsensitive('Hello HELLO world', 'hello')
```

```response title=Response
┌─countMatchesCaseInsensitive('Hello HELLO world', 'hello')─┐
│                                                         2 │
└───────────────────────────────────────────────────────────┘
```

","21.1","String Search"
"25.9.2.1","toQuarter",0,0,"","","System","
Returns the quarter of the year (1-4) for a given `Date` or `DateTime` value.
    ","toQuarter(datetime)","- `datetime` — Date or date with time to get the quarter of the year from. [`Date`](/sql-reference/data-types/date) or [`Date32`](/sql-reference/data-types/date32) or [`DateTime`](/sql-reference/data-types/datetime) or [`DateTime64`](/sql-reference/data-types/datetime64)
","","Returns the quarter of the year for the given date/time [`UInt8`](/sql-reference/data-types/int-uint)","**Usage example**

```sql title=Query
SELECT toQuarter(toDateTime('2023-04-21 10:20:30'))
```

```response title=Response
┌─toQuarter(toDateTime('2023-04-21 10:20:30'))─┐
│                                            2 │
└──────────────────────────────────────────────┘
```

","1.1","Dates and Times"
"25.9.2.1","isFinite",0,0,"","","System","
Returns `1` if the Float32 or Float64 argument not infinite and not a `NaN`,
otherwise this function returns `0`.
    ","isFinite(x)","- `x` — Number to check for finiteness. [`Float*`](/sql-reference/data-types/float)
","","`1` if x is not infinite and not `NaN`, otherwise `0`.","**Test if a number is finite**

```sql title=Query
SELECT isFinite(inf)
```

```response title=Response
0
```

","1.1","Arithmetic"
"25.9.2.1","countMatches",0,0,"","","System","
Returns number of matches of a regular expression in a string.

:::note Version dependent behavior
The behavior of this function depends on the ClickHouse version:

- in versions < v25.6, the function stops counting at the first empty match even if a pattern accepts.
- in versions >= 25.6, the function continues execution when an empty match occurs. The legacy behavior can be restored using setting `count_matches_stop_at_empty_match = true`;
:::

    ","countMatches(haystack, pattern)","- `haystack` — The string to search in. [`String`](/sql-reference/data-types/string)
- `pattern` — Regular expression pattern. [`String`](/sql-reference/data-types/string)
","","Returns the number of matches found. [`UInt64`](/sql-reference/data-types/int-uint)","**Count digit sequences**

```sql title=Query
SELECT countMatches('hello 123 world 456 test', '[0-9]+')
```

```response title=Response
┌─countMatches('hello 123 world 456 test', '[0-9]+')─┐
│                                                   2 │
└─────────────────────────────────────────────────────┘
```

","21.1","String Search"
"25.9.2.1","fromDaysSinceYearZero",0,0,"","","System","
For a given number of days elapsed since [1 January 0000](https://en.wikipedia.org/wiki/Year_zero), returns the corresponding date in the [proleptic Gregorian calendar defined by ISO 8601](https://en.wikipedia.org/wiki/Gregorian_calendar#Proleptic_Gregorian_calendar).

The calculation is the same as in MySQL's `FROM_DAYS()` function. The result is undefined if it cannot be represented within the bounds of the [Date](../data-types/date.md) type.
    ","fromDaysSinceYearZero(days)","- `days` — The number of days passed since year zero. [`UInt32`](/sql-reference/data-types/int-uint)
","","Returns the date corresponding to the number of days passed since year zero. [`Date`](/sql-reference/data-types/date)","**Convert days since year zero to dates**

```sql title=Query
SELECT
fromDaysSinceYearZero(739136) AS date1,
fromDaysSinceYearZero(toDaysSinceYearZero(toDate('2023-09-08'))) AS date2
```

```response title=Response
┌──────date1─┬──────date2─┐
│ 2023-09-08 │ 2023-09-08 │
└────────────┴────────────┘
```

","23.11","Dates and Times"
"25.9.2.1","arrayWithConstant",0,0,"","","System","
Creates an array of length `length` filled with the constant `x`.
    ","arrayWithConstant(N, x)","- `length` — Number of elements in the array. [`(U)Int*`](/sql-reference/data-types/int-uint)
- `x` — The value of the `N` elements in the array, of any type. ","","Returns an Array with `N` elements of value `x`. [`Array(T)`](/sql-reference/data-types/array)","**Usage example**

```sql title=Query
SELECT arrayWithConstant(3, 1)
```

```response title=Response
[1, 1, 1]
```

","20.1","Arrays"
"25.9.2.1","toStartOfNanosecond",0,0,"","","System","
Rounds down a date with time to the start of the nanoseconds.
        ","toStartOfNanosecond(datetime, [timezone])","- `datetime` — Date and time. [`DateTime64`](/sql-reference/data-types/datetime64)
- `timezone` — Optional. Timezone for the returned value. If not specified, the function uses the timezone of the `value` parameter. [`String`](/sql-reference/data-types/string)
","","Input value with nanoseconds. [`DateTime64`](/sql-reference/data-types/datetime64)","**Query without timezone**

```sql title=Query
WITH toDateTime64('2020-01-01 10:20:30.999999999', 9) AS dt64
SELECT toStartOfNanosecond(dt64);
```

```response title=Response
┌─────toStartOfNanosecond(dt64)─┐
│ 2020-01-01 10:20:30.999999999 │
└───────────────────────────────┘
```

**Query with timezone**

```sql title=Query
WITH toDateTime64('2020-01-01 10:20:30.999999999', 9) AS dt64
SELECT toStartOfNanosecond(dt64, 'Asia/Istanbul');
```

```response title=Response
┌─toStartOfNanosecond(dt64, 'Asia/Istanbul')─┐
│              2020-01-01 12:20:30.999999999 │
└────────────────────────────────────────────┘
```

","22.6","Dates and Times"
