"ch_version","name","is_aggregate","case_insensitive","alias_to","create_query","origin","description","syntax","arguments","parameters","returned_value","examples","introduced_in","categories"
"26.3.8.4","greater",0,0,"","","System","Compares two values for greater-than relation.","greater(a, b)
    -- a > b","- `a` — First value.<sup>[*](#comparison-rules)</sup> - `b` — Second value.<sup>[*](#comparison-rules)</sup> ","","Returns `1` if `a` is greater than `b`, otherwise `0` [`UInt8`](/sql-reference/data-types/int-uint)","**Usage example**

```sql title=Query
SELECT 2 > 1, 1 > 2;
```

```response title=Response
┌─greater(2, 1)─┬─greater(1, 2)─┐
│             1 │             0 │
└───────────────┴───────────────┘
```

","1.1.0","Comparison"
"26.3.8.4","murmurHash3_128",0,0,"","","System","
Computes the 128-bit [MurmurHash3](https://github.com/aappleby/smhasher) hash of the input value.
","murmurHash3_128(arg1[, arg2, ...])","- `arg1[, arg2, ...]` — A variable number of input arguments for which to compute the hash. [`Any`](/sql-reference/data-types)
","","Returns the computed 128-bit `MurmurHash3` hash value of the input arguments. [`FixedString(16)`](/sql-reference/data-types/fixedstring)","**Usage example**

```sql title=Query
SELECT hex(murmurHash3_128('foo', 'foo', 'foo'));
```

```response title=Response
┌─hex(murmurHash3_128('foo', 'foo', 'foo'))─┐
│ F8F7AD9B6CD4CF117A71E277E2EC2931          │
└───────────────────────────────────────────┘
```

","18.10.0","Hash"
"26.3.8.4","reverseUTF8",0,0,"","","System","
Reverses a sequence of Unicode code points in a string.
Assumes that the string contains valid UTF-8 encoded text.
If this assumption is violated, no exception is thrown and the result is undefined.
","reverseUTF8(s)","- `s` — String containing valid UTF-8 encoded text. [`String`](/sql-reference/data-types/string)
","","Returns a string with the sequence of Unicode code points reversed. [`String`](/sql-reference/data-types/string)","**Usage example**

```sql title=Query
SELECT reverseUTF8('ClickHouse')
```

```response title=Response
esuoHkcilC
```

","1.1.0","String"
"26.3.8.4","murmurHash3_64",0,0,"","","System","
Computes the [MurmurHash3](https://github.com/aappleby/smhasher) hash of the input value.

:::note
The calculated hash values may be equal for the same input values of different argument types.
This affects for example integer types of different size, named and unnamed `Tuple` with the same data, `Map` and the corresponding `Array(Tuple(key, value))` type with the same data.
:::
","murmurHash3_64(arg1[, arg2, ...])","- `arg1[, arg2, ...]` — A variable number of input arguments for which to compute the hash. [`Any`](/sql-reference/data-types)
","","Returns the computed hash value of the input arguments. [`UInt64`](/sql-reference/data-types/int-uint)","**Usage example**

```sql title=Query
SELECT murmurHash3_64(array('e','x','a'), 'mple', 10, toDateTime('2019-06-15 23:00:00')) AS MurmurHash3, toTypeName(MurmurHash3) AS type;
```

```response title=Response
┌──────────MurmurHash3─┬─type───┐
│ 11832096901709403633 │ UInt64 │
└──────────────────────┴────────┘
```

","18.10.0","Hash"
"26.3.8.4","greaterOrEquals",0,0,"","","System","Compares two values for greater-than-or-equal-to relation.","greaterOrEquals(a, b)
    -- a >= b","- `a` — First value.<sup>[*](#comparison-rules)</sup> - `b` — Second value.<sup>[*](#comparison-rules)</sup> ","","Returns `1` if `a` is greater than or equal to `b`, otherwise `0` [`UInt8`](/sql-reference/data-types/int-uint)","**Usage example**

```sql title=Query
SELECT 2 >= 1, 2 >= 2, 1 >= 2;
```

```response title=Response
┌─greaterOrEquals(2, 1)─┬─greaterOrEquals(2, 2)─┬─greaterOrEquals(1, 2)─┐
│                     1 │                     1 │                     0 │
└───────────────────────┴───────────────────────┴───────────────────────┘
```

","1.1.0","Comparison"
"26.3.8.4","h3EdgeLengthM",0,0,"","","System","
Calculates the average length of an [H3](https://h3geo.org/docs/core-library/h3Indexing/) hexagon edge in meters.
    ","h3EdgeLengthM(resolution)","- `resolution` — Index resolution. Range: `[0, 15]`. [`UInt8`](/sql-reference/data-types/int-uint)
","","Returns the average edge length of an [H3](#h3-index) hexagon in meters. [`Float64`](/sql-reference/data-types/float)","**Get edge length for maximum resolution**

```sql title=Query
SELECT h3EdgeLengthM(15) AS edgeLengthM
```

```response title=Response
┌─edgeLengthM─┐
│ 0.509713273 │
└─────────────┘
```

","20.1.0","Geo"
"26.3.8.4","MACNumToString",0,0,"","","System","
Interprets a [`UInt64`](/sql-reference/data-types/int-uint) number as a MAC address in big endian format.
Returns the corresponding MAC address in format `AA:BB:CC:DD:EE:FF` (colon-separated numbers in hexadecimal form) as string.
    ","MACNumToString(num)","- `num` — UInt64 number. [`UInt64`](/sql-reference/data-types/int-uint)
","","Returns a MAC address in format AA:BB:CC:DD:EE:FF. [`String`](/sql-reference/data-types/string)","**Usage example**

```sql title=Query
SELECT MACNumToString(149809441867716) AS mac_address;
```

```response title=Response
┌─mac_address───────┐
│ 88:00:11:22:33:44 │
└───────────────────┘
```

","1.1.0","Other"
"26.3.8.4","arrayExcept",0,0,"","","System","
Returns an array containing elements from `source` that are not present in `except`, preserving the original order.

This function performs a set difference operation between two arrays. For each element in `source`, it checks if the element exists in `except` (using exact comparison). If not, the element is included in the result.

The operation maintains these properties:
1. Order of elements from `source` is preserved
2. Duplicates in `source` are preserved if they don't exist in `except`
3. NULL is handled as a separate value
    ","arrayExcept(source, except)","- `source` — The source array containing elements to filter.  [`Array(T)`](/sql-reference/data-types/array)
- `except` — The array containing elements to exclude from the result.  [`Array(T)`](/sql-reference/data-types/array)
","","Returns an array of the same type as the input array containing elements from `source` that weren't found in `except`.  [`Array(T)`](/sql-reference/data-types/array)","**basic**

```sql title=Query
SELECT arrayExcept([1, 2, 3, 2, 4], [3, 5])
```

```response title=Response
[1, 2, 2, 4]
```

**with_nulls1**

```sql title=Query
SELECT arrayExcept([1, NULL, 2, NULL], [2])
```

```response title=Response
[1, NULL, NULL]
```

**with_nulls2**

```sql title=Query
SELECT arrayExcept([1, NULL, 2, NULL], [NULL, 2, NULL])
```

```response title=Response
[1]
```

**strings**

```sql title=Query
SELECT arrayExcept(['apple', 'banana', 'cherry'], ['banana', 'date'])
```

```response title=Response
['apple', 'cherry']
```

","25.9.0","Arrays"
"26.3.8.4","arrayRotateLeft",0,0,"","","System","Rotates an array to the left by the specified number of elements. Negative values of `n` are treated as rotating to the right by the absolute value of the rotation.","arrayRotateLeft(arr, n)","- `arr` — The array for which to rotate the elements.[`Array(T)`](/sql-reference/data-types/array). - `n` — Number of elements to rotate. [`(U)Int8/16/32/64`](/sql-reference/data-types/int-uint). ","","An array rotated to the left by the specified number of elements [`Array(T)`](/sql-reference/data-types/array)","**Usage example**

```sql title=Query
SELECT arrayRotateLeft([1,2,3,4,5,6], 2) as res;
```

```response title=Response
[3,4,5,6,1,2]
```

**Negative value of n**

```sql title=Query
SELECT arrayRotateLeft([1,2,3,4,5,6], -2) as res;
```

```response title=Response
[5,6,1,2,3,4]
```

","23.8.0","Arrays"
"26.3.8.4","changeMonth",0,0,"","","System","Changes the month component of a date or date time.","changeMonth(date_or_datetime, value)","- `date_or_datetime` — The value to change. [`Date`](/sql-reference/data-types/date) or [`Date32`](/sql-reference/data-types/date32) or [`DateTime`](/sql-reference/data-types/datetime) or [`DateTime64`](/sql-reference/data-types/datetime64)
- `value` — The new value. [`(U)Int*`](/sql-reference/data-types/int-uint)
","","Returns a value of the same type as `date_or_datetime` with modified month component. [`Date`](/sql-reference/data-types/date) or [`Date32`](/sql-reference/data-types/date32) or [`DateTime`](/sql-reference/data-types/datetime) or [`DateTime64`](/sql-reference/data-types/datetime64)","**Usage example**

```sql title=Query
SELECT changeMonth('2024-01-01'::DateTime, 12)
```

```response title=Response
2024-12-01 00:00:00
```

","24.7.0","Dates and Times"
"26.3.8.4","cutToFirstSignificantSubdomainWithWWWRFC",0,0,"","","System","
Returns the part of the domain that includes top-level subdomains up to the ""first significant subdomain"", without stripping 'www'. Similar to [`cutToFirstSignificantSubdomainWithWWW`](#cutToFirstSignificantSubdomainWithWWW) but conforms to [RFC 3986](https://datatracker.ietf.org/doc/html/rfc3986).
    ","cutToFirstSignificantSubdomainWithWWWRFC(url)","- `url` — URL or domain string to process according to RFC 3986. ","","Returns the part of the domain that includes top-level subdomains up to the first significant subdomain (with 'www') if possible, otherwise returns an empty string [`String`](/sql-reference/data-types/string)","**Usage example**

```sql title=Query
SELECT
    cutToFirstSignificantSubdomainWithWWW('http:%2F%2Fwwwww.nova@mail.ru/economicheskiy'),
    cutToFirstSignificantSubdomainWithWWWRFC('http:%2F%2Fwwwww.nova@mail.ru/economicheskiy');
```

```response title=Response
┌─cutToFirstSignificantSubdomainWithWWW('http:%2F%2Fwwwww.nova@mail.ru/economicheskiy')─┬─cutToFirstSignificantSubdomainWithWWWRFC('http:%2F%2Fwwwww.nova@mail.ru/economicheskiy')─┐
│                                                                                       │ mail.ru                                                                                  │
└───────────────────────────────────────────────────────────────────────────────────────┴──────────────────────────────────────────────────────────────────────────────────────────┘
```

","22.10.0","URL"
