"ch_version","name","value","changed","description","min","max","disallowed_values","readonly","type","default","alias_for","is_obsolete","tier"
"25.7.3.13","extremes","0",0,"Whether to count extreme values (the minimums and maximums in columns of a query result). Accepts 0 or 1. By default, 0 (disabled).
For more information, see the section ""Extreme values"".",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","use_uncompressed_cache","0",0,"Whether to use a cache of uncompressed blocks. Accepts 0 or 1. By default, 0 (disabled).
Using the uncompressed cache (only for tables in the MergeTree family) can significantly reduce latency and increase throughput when working with a large number of short queries. Enable this setting for users who send frequent short requests. Also pay attention to the [uncompressed_cache_size](/operations/server-configuration-parameters/settings#uncompressed_cache_size) configuration parameter (only set in the config file) – the size of uncompressed cache blocks. By default, it is 8 GiB. The uncompressed cache is filled in as needed and the least-used data is automatically deleted.

For queries that read at least a somewhat large volume of data (one million rows or more), the uncompressed cache is disabled automatically to save space for truly small queries. This means that you can keep the 'use_uncompressed_cache' setting always set to 1.",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","replace_running_query","0",0,"When using the HTTP interface, the 'query_id' parameter can be passed. This is any string that serves as the query identifier.
If a query from the same user with the same 'query_id' already exists at this time, the behaviour depends on the 'replace_running_query' parameter.

`0` (default) – Throw an exception (do not allow the query to run if a query with the same 'query_id' is already running).

`1` – Cancel the old query and start running the new one.

Set this parameter to 1 for implementing suggestions for segmentation conditions. After entering the next character, if the old query hasn't finished yet, it should be cancelled.",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","max_remote_read_network_bandwidth","0",0,"The maximum speed of data exchange over the network in bytes per second for read.",\N,\N,"[]",0,"UInt64","0","",0,"Production"
"25.7.3.13","max_remote_write_network_bandwidth","0",0,"The maximum speed of data exchange over the network in bytes per second for write.",\N,\N,"[]",0,"UInt64","0","",0,"Production"
"25.7.3.13","max_local_read_bandwidth","0",0,"The maximum speed of local reads in bytes per second.",\N,\N,"[]",0,"UInt64","0","",0,"Production"
"25.7.3.13","max_local_write_bandwidth","0",0,"The maximum speed of local writes in bytes per second.",\N,\N,"[]",0,"UInt64","0","",0,"Production"
"25.7.3.13","stream_like_engine_allow_direct_select","0",0,"Allow direct SELECT query for Kafka, RabbitMQ, FileLog, Redis Streams, and NATS engines. In case there are attached materialized views, SELECT query is not allowed even if this setting is enabled.",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","stream_like_engine_insert_queue","",0,"When stream-like engine reads from multiple queues, the user will need to select one queue to insert into when writing. Used by Redis Streams and NATS.",\N,\N,"[]",0,"String","","",0,"Production"
"25.7.3.13","dictionary_validate_primary_key_type","0",0,"Validate primary key type for dictionaries. By default id type for simple layouts will be implicitly converted to UInt64.",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","distributed_insert_skip_read_only_replicas","0",0,"Enables skipping read-only replicas for INSERT queries into Distributed.

Possible values:

- 0 — INSERT was as usual, if it will go to read-only replica it will fail
- 1 — Initiator will skip read-only replicas before sending data to shards.",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","distributed_foreground_insert","0",0,"Enables or disables synchronous data insertion into a [Distributed](/engines/table-engines/special/distributed) table.

By default, when inserting data into a `Distributed` table, the ClickHouse server sends data to cluster nodes in background mode. When `distributed_foreground_insert=1`, the data is processed synchronously, and the `INSERT` operation succeeds only after all the data is saved on all shards (at least one replica for each shard if `internal_replication` is true).

Possible values:

- 0 — Data is inserted in background mode.
- 1 — Data is inserted in synchronous mode.

Cloud default value: `1`.

**See Also**

- [Distributed Table Engine](/engines/table-engines/special/distributed)
- [Managing Distributed Tables](/sql-reference/statements/system#managing-distributed-tables)",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","insert_distributed_sync","0",0,"Enables or disables synchronous data insertion into a [Distributed](/engines/table-engines/special/distributed) table.

By default, when inserting data into a `Distributed` table, the ClickHouse server sends data to cluster nodes in background mode. When `distributed_foreground_insert=1`, the data is processed synchronously, and the `INSERT` operation succeeds only after all the data is saved on all shards (at least one replica for each shard if `internal_replication` is true).

Possible values:

- 0 — Data is inserted in background mode.
- 1 — Data is inserted in synchronous mode.

Cloud default value: `1`.

**See Also**

- [Distributed Table Engine](/engines/table-engines/special/distributed)
- [Managing Distributed Tables](/sql-reference/statements/system#managing-distributed-tables)",\N,\N,"[]",0,"Bool","0","distributed_foreground_insert",0,"Production"
"25.7.3.13","distributed_background_insert_timeout","0",0,"Timeout for insert query into distributed. Setting is used only with insert_distributed_sync enabled. Zero value means no timeout.",\N,\N,"[]",0,"UInt64","0","",0,"Production"
"25.7.3.13","insert_distributed_timeout","0",0,"Timeout for insert query into distributed. Setting is used only with insert_distributed_sync enabled. Zero value means no timeout.",\N,\N,"[]",0,"UInt64","0","distributed_background_insert_timeout",0,"Production"
"25.7.3.13","distributed_background_insert_sleep_time_ms","100",0,"Base interval for the [Distributed](../../engines/table-engines/special/distributed.md) table engine to send data. The actual interval grows exponentially in the event of errors.

Possible values:

- A positive integer number of milliseconds.",\N,\N,"[]",0,"Milliseconds","100","",0,"Production"
"25.7.3.13","distributed_directory_monitor_sleep_time_ms","100",0,"Base interval for the [Distributed](../../engines/table-engines/special/distributed.md) table engine to send data. The actual interval grows exponentially in the event of errors.

Possible values:

- A positive integer number of milliseconds.",\N,\N,"[]",0,"Milliseconds","100","distributed_background_insert_sleep_time_ms",0,"Production"
"25.7.3.13","distributed_background_insert_max_sleep_time_ms","30000",0,"Maximum interval for the [Distributed](../../engines/table-engines/special/distributed.md) table engine to send data. Limits exponential growth of the interval set in the [distributed_background_insert_sleep_time_ms](#distributed_background_insert_sleep_time_ms) setting.

Possible values:

- A positive integer number of milliseconds.",\N,\N,"[]",0,"Milliseconds","30000","",0,"Production"
"25.7.3.13","distributed_directory_monitor_max_sleep_time_ms","30000",0,"Maximum interval for the [Distributed](../../engines/table-engines/special/distributed.md) table engine to send data. Limits exponential growth of the interval set in the [distributed_background_insert_sleep_time_ms](#distributed_background_insert_sleep_time_ms) setting.

Possible values:

- A positive integer number of milliseconds.",\N,\N,"[]",0,"Milliseconds","30000","distributed_background_insert_max_sleep_time_ms",0,"Production"
"25.7.3.13","distributed_background_insert_batch","0",0,"Enables/disables inserted data sending in batches.

When batch sending is enabled, the [Distributed](../../engines/table-engines/special/distributed.md) table engine tries to send multiple files of inserted data in one operation instead of sending them separately. Batch sending improves cluster performance by better-utilizing server and network resources.

Possible values:

- 1 — Enabled.
- 0 — Disabled.",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","distributed_directory_monitor_batch_inserts","0",0,"Enables/disables inserted data sending in batches.

When batch sending is enabled, the [Distributed](../../engines/table-engines/special/distributed.md) table engine tries to send multiple files of inserted data in one operation instead of sending them separately. Batch sending improves cluster performance by better-utilizing server and network resources.

Possible values:

- 1 — Enabled.
- 0 — Disabled.",\N,\N,"[]",0,"Bool","0","distributed_background_insert_batch",0,"Production"
"25.7.3.13","distributed_background_insert_split_batch_on_failure","0",0,"Enables/disables splitting batches on failures.

Sometimes sending particular batch to the remote shard may fail, because of some complex pipeline after (i.e. `MATERIALIZED VIEW` with `GROUP BY`) due to `Memory limit exceeded` or similar errors. In this case, retrying will not help (and this will stuck distributed sends for the table) but sending files from that batch one by one may succeed INSERT.

So installing this setting to `1` will disable batching for such batches (i.e. temporary disables `distributed_background_insert_batch` for failed batches).

Possible values:

- 1 — Enabled.
- 0 — Disabled.

:::note
This setting also affects broken batches (that may appears because of abnormal server (machine) termination and no `fsync_after_insert`/`fsync_directories` for [Distributed](../../engines/table-engines/special/distributed.md) table engine).
:::

:::note
You should not rely on automatic batch splitting, since this may hurt performance.
:::",\N,\N,"[]",0,"Bool","0","",0,"Production"
"25.7.3.13","distributed_directory_monitor_split_batch_on_failure","0",0,"Enables/disables splitting batches on failures.

Sometimes sending particular batch to the remote shard may fail, because of some complex pipeline after (i.e. `MATERIALIZED VIEW` with `GROUP BY`) due to `Memory limit exceeded` or similar errors. In this case, retrying will not help (and this will stuck distributed sends for the table) but sending files from that batch one by one may succeed INSERT.

So installing this setting to `1` will disable batching for such batches (i.e. temporary disables `distributed_background_insert_batch` for failed batches).

Possible values:

- 1 — Enabled.
- 0 — Disabled.

:::note
This setting also affects broken batches (that may appears because of abnormal server (machine) termination and no `fsync_after_insert`/`fsync_directories` for [Distributed](../../engines/table-engines/special/distributed.md) table engine).
:::

:::note
You should not rely on automatic batch splitting, since this may hurt performance.
:::",\N,\N,"[]",0,"Bool","0","distributed_background_insert_split_batch_on_failure",0,"Production"
"25.7.3.13","optimize_move_to_prewhere","1",0,"Enables or disables automatic [PREWHERE](../../sql-reference/statements/select/prewhere.md) optimization in [SELECT](../../sql-reference/statements/select/index.md) queries.

Works only for [*MergeTree](../../engines/table-engines/mergetree-family/index.md) tables.

Possible values:

- 0 — Automatic `PREWHERE` optimization is disabled.
- 1 — Automatic `PREWHERE` optimization is enabled.",\N,\N,"[]",0,"Bool","1","",0,"Production"
"25.7.3.13","optimize_move_to_prewhere_if_final","0",0,"Enables or disables automatic [PREWHERE](../../sql-reference/statements/select/prewhere.md) optimization in [SELECT](../../sql-reference/statements/select/index.md) queries with [FINAL](/sql-reference/statements/select/from#final-modifier) modifier.

Works only for [*MergeTree](../../engines/table-engines/mergetree-family/index.md) tables.

Possible values:

- 0 — Automatic `PREWHERE` optimization in `SELECT` queries with `FINAL` modifier is disabled.
- 1 — Automatic `PREWHERE` optimization in `SELECT` queries with `FINAL` modifier is enabled.

**See Also**

- [optimize_move_to_prewhere](#optimize_move_to_prewhere) setting",\N,\N,"[]",0,"Bool","0","",0,"Production"
