"ch_version","name","is_aggregate","case_insensitive","alias_to","create_query","origin","description","syntax","arguments","parameters","returned_value","examples","introduced_in","categories"
"25.12.3.21","neighbor",0,0,"","","System","
Returns a value from a column at a specified offset from the current row.
This function is deprecated and error-prone because it operates on the physical order of data blocks which may not correspond to the logical order expected by users.
Consider using proper window functions instead.

The function can be enabled by setting `allow_deprecated_error_prone_window_functions = 1`.
","neighbor(column, offset[, default_value])","- `column` — The source column. [`Any`](/sql-reference/data-types)
- `offset` — The offset from the current row. Positive values look forward, negative values look backward. [`Integer`](/sql-reference/data-types/int-uint)
- `default_value` — Optional. The value to return if the offset goes beyond the data bounds. If not specified, uses the default value for the column type. [`Any`](/sql-reference/data-types)
","","Returns a value from the specified offset, or default if out of bounds. [`Any`](/sql-reference/data-types)","**Usage example**

```sql title=Query
SELECT number, neighbor(number, 2) FROM system.numbers LIMIT 10;
```

```response title=Response
┌─number─┬─neighbor(number, 2)─┐
│      0 │                   2 │
│      1 │                   3 │
│      2 │                   4 │
│      3 │                   5 │
│      4 │                   6 │
│      5 │                   7 │
│      6 │                   8 │
│      7 │                   9 │
│      8 │                   0 │
│      9 │                   0 │
└────────┴─────────────────────┘
```

**With default value**

```sql title=Query
SELECT number, neighbor(number, 2, 999) FROM system.numbers LIMIT 10;
```

```response title=Response
┌─number─┬─neighbor(number, 2, 999)─┐
│      0 │                        2 │
│      1 │                        3 │
│      2 │                        4 │
│      3 │                        5 │
│      4 │                        6 │
│      5 │                        7 │
│      6 │                        8 │
│      7 │                        9 │
│      8 │                      999 │
│      9 │                      999 │
└────────┴──────────────────────────┘
```

","20.1","Other"
"25.12.3.21","structureToProtobufSchema",0,0,"","","System","
Converts a ClickHouse table structure to Protobuf format schema.

This function takes a ClickHouse table structure definition and converts it into a Protocol Buffers (Protobuf)
schema definition in proto3 syntax. This is useful for generating Protobuf schemas that match your ClickHouse
table structures for data interchange.
    ","structureToProtobufSchema(structure, message_name)","- `structure` — ClickHouse table structure definition as a string (e.g., 'column1 Type1, column2 Type2'). [`String`](/sql-reference/data-types/string)
- `message_name` — Name for the Protobuf message type in the generated schema. [`String`](/sql-reference/data-types/string)
","","Returns a Protobuf schema definition in proto3 syntax that corresponds to the input ClickHouse structure. [`String`](/sql-reference/data-types/string)","**Converting ClickHouse structure to Protobuf schema**

```sql title=Query
SELECT structureToProtobufSchema('s String, x UInt32', 'MessageName') FORMAT TSVRaw;
```

```response title=Response
syntax = ""proto3"";

message MessageName
{
    bytes s = 1;
    uint32 x = 2;
}
```

","23.8","Other"
"25.12.3.21","base58Encode",0,0,"","","System","
Encodes a string using [Base58](https://tools.ietf.org/id/draft-msporny-base58-01.html) encoding.
","base58Encode(plaintext)","- `plaintext` — Plaintext to encode. [`String`](/sql-reference/data-types/string)
","","Returns a string containing the encoded value of the argument. [`String`](/sql-reference/data-types/string)","**Usage example**

```sql title=Query
SELECT base58Encode('ClickHouse');
```

```response title=Response
┌─base58Encode('ClickHouse')─┐
│ 4nhk8K7GHXf6zx             │
└────────────────────────────┘
```

","22.7","String"
"25.12.3.21","polygonAreaSpherical",0,0,"","","System","","","","","","","",""
"25.12.3.21","arrayUniq",0,0,"","","System","
For a single argument passed, counts the number of different elements in the array.
For multiple arguments passed, it counts the number of different **tuples** made of elements at matching positions across multiple arrays.

For example `SELECT arrayUniq([1,2], [3,4], [5,6])` will form the following tuples:
* Position 1: (1,3,5)
* Position 2: (2,4,6)

It will then count the number of unique tuples. In this case `2`.

All arrays passed must have the same length.

:::tip
If you want to get a list of unique items in an array, you can use `arrayReduce('groupUniqArray', arr)`.
:::
","arrayUniq(arr1[, arr2, ..., arrN])","- `arr1` — Array for which to count the number of unique elements. [`Array(T)`](/sql-reference/data-types/array)
- `[, arr2, ..., arrN]` — Optional. Additional arrays used to count the number of unique tuples of elements at corresponding positions in multiple arrays. [`Array(T)`](/sql-reference/data-types/array)
","","For a single argument returns the number of unique
elements. For multiple arguments returns the number of unique tuples made from
elements at corresponding positions across the arrays.
 [`UInt32`](/sql-reference/data-types/int-uint)","**Single argument**

```sql title=Query
SELECT arrayUniq([1, 1, 2, 2])
```

```response title=Response
2
```

**Multiple argument**

```sql title=Query
SELECT arrayUniq([1, 2, 3, 1], [4, 5, 6, 4])
```

```response title=Response
3
```

","1.1","Arrays"
"25.12.3.21","polygonAreaCartesian",0,0,"","","System","","","","","","","",""
"25.12.3.21","toInt8OrNull",0,0,"","","System","
Like [`toInt8`](#toInt8), this function converts an input value to a value of type [Int8](../data-types/int-uint.md) but returns `NULL` in case of an error.

Supported arguments:
- String representations of (U)Int*.

Unsupported arguments (return `NULL`):
- String representations of Float* values, including `NaN` and `Inf`.
- String representations of binary and hexadecimal values, e.g. `SELECT toInt8OrNull('0xc0fe');`.

:::note
If the input value cannot be represented within the bounds of [Int8](../data-types/int-uint.md), overflow or underflow of the result occurs.
This is not considered an error.
:::

See also:
- [`toInt8`](#toInt8).
- [`toInt8OrZero`](#toInt8OrZero).
- [`toInt8OrDefault`](#toInt8OrDefault).
    ","toInt8OrNull(x)","- `x` — A String representation of a number. [`String`](/sql-reference/data-types/string)
","","Returns a value of type Int8, otherwise `NULL` if the conversion is unsuccessful. [`Int8`](/sql-reference/data-types/int-uint) or [`NULL`](/sql-reference/syntax#null)","**Usage example**

```sql title=Query
SELECT
    toInt8OrNull('-8'),
    toInt8OrNull('abc')
FORMAT Vertical
```

```response title=Response
Row 1:
──────
toInt8OrNull('-8'):  -8
toInt8OrNull('abc'): \N
```

","1.1","Type Conversion"
"25.12.3.21","regionToPopulation",0,0,"","","System","
Gets the population for a region. The population can be recorded in files with the geobase. See the section [""Dictionaries""](../dictionaries#embedded-dictionaries).
If the population is not recorded for the region, it returns `0`. In the geobase, the population might be recorded for child regions, but not for parent regions.
        ","regionToPopulation(id[, geobase])","- `id` — Region ID from the geobase [`UInt32`](/sql-reference/data-types/int-uint)
- `geobase` — Optional. The dictionary key. [`String`](/sql-reference/data-types/string)
","","Returns the population for the region, or `0` if there is none [`UInt32`](/sql-reference/data-types/int-uint)","**Usage example**

```sql title=Query
SELECT regionToName(number::UInt32, 'en'), regionToPopulation(number::UInt32) AS id, regionToName(id, 'en') FROM numbers(13);
```

```response title=Response
┌─regionToName(CAST(number, 'UInt32'), 'en')─┬─population─┐
│                                            │          0 │
│ World                                      │ 4294967295 │
│ USA                                        │  330000000 │
│ Colorado                                   │    5700000 │
│ Boulder County                             │     330000 │
│ Boulder                                    │     100000 │
│ China                                      │ 1500000000 │
│ Sichuan                                    │   83000000 │
│ Chengdu                                    │   20000000 │
│ America                                    │ 1000000000 │
│ North America                              │  600000000 │
│ Eurasia                                    │ 4294967295 │
│ Asia                                       │ 4294967295 │
└────────────────────────────────────────────┴────────────┘
```

","1.1","Embedded Dictionary"
"25.12.3.21","toStartOfISOYear",0,0,"","","System","
Rounds down a date or date with time to the first day of the ISO year, which can be different than a regular year. See [ISO week date](https://en.wikipedia.org/wiki/ISO_week_date).

:::note
The return type can be configured by setting [`enable_extended_results_for_datetime_functions`](/operations/settings/settings#enable_extended_results_for_datetime_functions).
:::
    ","toStartOfISOYear(value)","- `value` — The date or date with time to round down to the first day of the ISO year. [`Date`](/sql-reference/data-types/date) or [`Date32`](/sql-reference/data-types/date32) or [`DateTime`](/sql-reference/data-types/datetime) or [`DateTime64`](/sql-reference/data-types/datetime64)
","","Returns the first day of the ISO year for the given date or date with time. [`Date`](/sql-reference/data-types/date)","**Round down to the first day of the ISO year**

```sql title=Query
SELECT toStartOfISOYear(toDateTime('2023-04-21 10:20:30'))
```

```response title=Response
┌─toStartOfISOYear(toDateTime('2023-04-21 10:20:30'))─┐
│                                          2023-01-02 │
└─────────────────────────────────────────────────────┘
```

","1.1","Dates and Times"
"25.12.3.21","startsWithCaseInsensitive",0,0,"","","System","
Checks whether a string begins with the provided case-insensitive string.
","startsWithCaseInsensitive(s, prefix)","- `s` — String to check. [`String`](/sql-reference/data-types/string)
- `prefix` — Case-insensitive prefix to check for. [`String`](/sql-reference/data-types/string)
","","Returns `1` if `s` starts with case-insensitive `prefix`, otherwise `0`. [`UInt8`](/sql-reference/data-types/int-uint)","**Usage example**

```sql title=Query
SELECT startsWithCaseInsensitive('ClickHouse', 'CLICK');
```

```response title=Response
┌─startsWithCaseInsensitive('⋯', 'CLICK')─┐
│                                       1 │
└─────────────────────────────────────────┘
```

","25.9","String"
